CustomerID,Age,Location,Segment,NPS,ChurnLabel,TotalPurchaseFrequency,TotalPurchaseValue,ProductList,Plan,numEmails,numCalls,numChats,AVGLatePayment,NumPaymentMethods,PageViews,TimeSpent(minutes),ActionCount,unique_pages,Logins,Rating,AVGOpenDays,AVGClickDays,customer_segment,Start_Date_year,Start_Date_month,Start_Date_day,End_Date_year,End_Date_month,End_Date_day,FirstInteractionDate_year,FirstInteractionDate_month,FirstInteractionDate_day,LastInteractionDate_year,LastInteractionDate_month,LastInteractionDate_day,churndate_year,churndate_month,churndate_day,most_recent_action_date_only_year,most_recent_action_date_only_month,most_recent_action_date_only_day,Gender_Female,Gender_Male,TotalInteractionType_Call,TotalInteractionType_Call|Chat,TotalInteractionType_Call|Chat|Email,TotalInteractionType_Call|Email,TotalInteractionType_Chat,TotalInteractionType_Chat|Email,TotalInteractionType_Email,Frequency_Daily,Frequency_Monthly,Frequency_Weekly
5886,20,5253.1,0.0,7,0,33,5539.95,5539.95,0.0,5,2,3,3.0,3,26,23,20,11,13,5,99.0,293.0,2.0,2021,3,25,2021,12,31,2019,3,8,2022,8,17,2022,4,10,2022,12,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5887,36,2840.21,0.0,8,0,58,4878.44,4878.44,7.0,5,1,3,1.6666666666666667,3,7,100,9,7,18,2,24.0,74.0,2.0,2020,5,17,2021,11,2,2019,5,17,2021,11,15,2020,7,17,2022,11,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5888,57,77.2,1.0,3,0,6,77.2,77.2,16.0,6,5,3,0.3333333333333333,3,77,56,28,12,18,5,146.0,155.0,0.0,2019,2,18,2019,10,25,2019,3,18,2022,10,4,2022,11,14,2022,12,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5889,21,4047.6,1.0,9,0,49,4047.6,4047.6,1.0,0,0,2,3.3333333333333335,3,39,48,8,6,7,5,75.0,352.0,3.0,2021,12,5,2022,3,25,2021,5,23,2022,9,26,2020,10,9,2022,10,23,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5890,23,3891.920000000001,2.0,2,1,41,3891.920000000001,3891.920000000001,0.0,1,0,0,20.333333333333332,3,22,2,30,13,9,4,131.0,342.0,3.0,2022,4,20,2022,4,22,2022,3,19,2022,3,19,2020,10,10,2022,12,25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5891,23,1943.3999999999999,1.0,0,0,38,3811.89,3811.89,15.0,4,7,8,2.6666666666666665,3,73,65,21,10,29,4,260.0,265.0,1.0,2022,6,1,2022,7,6,2019,1,20,2022,12,14,2020,3,22,2022,11,7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5892,42,991.86,0.0,3,1,22,991.86,991.86,3.0,26,9,13,34.333333333333336,3,79,23,17,9,26,4,247.0,41.0,3.0,2021,12,26,2022,8,29,2019,3,9,2022,11,27,2021,8,14,2022,11,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5893,32,2095.62,0.0,2,0,30,2095.62,2095.62,16.0,5,4,5,2.3333333333333335,3,20,6,50,12,3,2,52.0,15.0,0.0,2021,6,30,2022,9,3,2019,4,20,2022,10,2,2020,11,9,2022,10,20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5894,51,1765.33,1.0,3,0,19,1765.33,1765.33,8.0,1,2,3,3.3333333333333335,3,11,48,48,14,17,4,221.0,9.0,3.0,2022,8,30,2022,12,3,2019,9,20,2022,10,30,2019,11,12,2022,11,28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5895,50,656.65,2.0,1,1,9,656.65,485.968,5.0,8,6,6,30.666666666666668,3,46,13,10,7,30,4,176.0,863.0,3.0,2021,6,30,2022,5,22,2019,5,15,2022,12,19,2019,3,15,2022,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5896,49,2385.23,2.0,5,0,5,272.67,685.96,3.0,4,9,2,2.3333333333333335,3,7,82,47,14,14,3,978.0,122.0,0.0,2020,9,19,2021,11,1,2019,3,9,2022,11,5,2022,10,12,2022,12,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5897,20,4037.14,1.0,3,1,42,4037.14,4037.14,19.0,1,4,2,31.0,3,32,35,28,12,4,2,917.0,243.0,3.0,2020,9,4,2022,11,25,2019,4,19,2022,5,23,2019,11,6,2022,12,30,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5898,61,3071.4277777777775,0.0,1,1,49,2796.1700000000005,2796.1700000000005,15.0,13,13,14,23.666666666666668,3,70,12,24,8,10,3,0.0,34.0,2.0,2022,9,25,2022,11,21,2019,4,29,2022,12,28,2022,5,23,2022,12,14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5899,36,611.32,2.0,9,0,7,1169.95,1169.95,6.0,7,2,3,3.3333333333333335,3,30,43,38,13,28,5,301.0,385.0,3.0,2021,6,8,2021,8,7,2019,2,16,2022,11,15,2020,8,3,2022,12,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5900,24,2326.73,0.0,8,0,50,4529.139999999999,4529.139999999999,2.0,4,1,3,4.0,3,68,79,47,14,20,4,9.0,14.0,1.0,2021,9,26,2022,2,25,2019,11,5,2022,11,17,2019,1,5,2022,12,12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5901,29,3428.37,0.0,1,0,45,3428.37,3428.37,8.0,3,4,6,2.3333333333333335,3,87,49,36,14,4,5,449.0,164.0,2.0,2019,9,27,2022,2,1,2019,2,6,2022,11,19,2019,10,16,2022,12,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5902,38,1944.8966666666668,1.0,1,1,32,3620.97,3620.97,7.0,9,10,12,27.0,3,16,16,50,12,12,1,891.0,128.0,2.0,2020,3,12,2021,4,6,2019,1,5,2022,12,16,2019,10,14,2022,12,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5903,44,3516.46,0.0,9,0,47,3516.46,3516.46,0.0,1,1,0,4.333333333333333,3,75,35,44,14,5,1,100.0,82.0,3.0,2019,3,21,2020,8,30,2021,10,10,2022,9,30,2020,12,15,2022,11,22,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5904,55,2734.7699999999995,0.0,2,1,37,2734.7699999999995,2734.7699999999995,14.0,7,15,4,10.0,3,10,2,25,13,4,2,333.0,339.0,3.0,2021,11,2,2022,11,20,2019,1,13,2022,12,7,2020,9,12,2022,7,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5905,25,4033.43,1.0,3,1,45,4033.43,4033.43,1.0,15,14,10,22.666666666666668,3,35,2,43,14,25,3,291.0,298.0,1.0,2019,7,9,2019,10,3,2019,3,4,2022,12,22,2021,3,11,2022,12,26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5906,56,111.92,2.0,1,1,10,111.92,381.6433333333334,7.0,16,13,11,26.333333333333332,3,21,3,4,3,16,3,436.0,102.0,3.0,2021,2,28,2022,10,9,2019,3,18,2022,11,23,2019,10,11,2021,6,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5907,46,876.62,2.0,2,1,11,876.62,876.62,0.0,6,4,3,14.0,3,100,16,33,14,26,2,3.0,141.0,0.0,2019,8,12,2022,6,5,2019,2,3,2022,9,2,2019,11,3,2022,11,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5908,32,2996.455,2.0,2,1,18,1078.36,1078.36,2.0,10,7,8,25.666666666666668,3,96,26,27,14,25,2,110.0,151.0,3.0,2020,1,30,2022,1,8,2019,1,19,2022,12,27,2020,4,5,2022,12,27,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5909,38,6424.35,2.0,1,1,58,6424.35,6424.35,2.0,14,13,24,23.666666666666668,3,94,20,15,9,27,1,742.0,269.0,1.0,2019,2,13,2019,5,29,2019,4,7,2022,12,14,2022,10,11,2022,4,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5910,68,3449.295,1.0,6,0,50,4996.65,4996.65,2.0,2,6,2,4.0,3,28,94,38,12,9,3,229.0,157.0,3.0,2020,1,5,2020,2,23,2019,2,1,2021,8,24,2021,12,4,2022,12,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5911,57,2595.73,2.0,0,0,39,2595.73,2595.73,12.0,4,4,2,3.6666666666666665,3,98,14,20,12,2,2,793.0,304.0,0.0,2022,4,3,2022,6,30,2019,3,23,2022,9,9,2020,5,6,2022,12,8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5912,64,3817.59,2.0,1,1,42,3817.59,3817.59,5.0,12,17,22,18.0,3,98,3,8,5,18,4,79.0,326.0,1.0,2019,3,4,2020,10,22,2019,2,1,2022,12,22,2021,10,28,2022,9,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5913,41,3720.9680000000008,1.0,2,1,14,1768.76,1768.76,17.0,16,11,13,15.666666666666666,3,79,24,11,7,29,1,662.0,111.0,3.0,2021,4,14,2022,11,26,2019,1,27,2022,11,24,2021,6,16,2022,12,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5914,35,1632.17,2.0,0,1,20,1632.17,1632.17,1.0,17,14,12,25.0,3,51,14,16,8,14,2,253.0,31.0,2.0,2021,6,17,2022,7,4,2019,2,1,2022,12,25,2020,8,10,2022,7,20,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5915,47,977.51,1.0,2,1,10,977.51,977.51,10.0,5,8,14,17.333333333333332,3,14,28,6,4,1,2,384.0,299.0,0.0,2021,1,28,2021,6,3,2019,2,1,2022,11,11,2021,9,6,2022,2,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5916,60,3628.8825,1.0,2,1,39,3015.27,3015.27,0.0,14,15,17,18.333333333333332,3,10,30,38,13,29,2,272.0,99.0,2.0,2019,10,22,2021,3,24,2019,1,15,2022,12,2,2021,9,2,2022,12,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5917,32,175.59,1.0,1,1,7,175.59,175.59,19.0,5,4,5,13.666666666666666,3,41,33,31,13,3,3,1191.0,2.0,3.0,2022,2,11,2022,12,29,2019,8,19,2022,12,17,2022,8,19,2022,7,28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5918,64,5302.720000000001,2.0,1,1,38,5302.720000000001,5302.720000000001,2.0,3,5,7,3.0,3,89,40,20,10,27,5,146.0,53.0,1.0,2022,11,30,2022,12,13,2019,5,28,2022,11,7,2020,4,3,2022,12,24,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5919,29,3291.95,0.0,2,1,41,2711.26,2711.26,16.0,14,9,16,27.0,3,82,7,50,14,2,5,9.0,1.0,3.0,2020,6,2,2020,8,22,2019,1,12,2022,10,22,2022,3,17,2022,11,10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5920,36,3091.5600000000004,2.0,1,1,57,3091.5600000000004,3091.5600000000004,9.0,13,14,10,11.0,3,24,3,9,7,8,2,626.0,117.0,2.0,2020,1,5,2022,11,22,2019,1,6,2022,12,28,2019,6,25,2022,12,16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5921,45,5094.68,2.0,7,0,43,5094.68,5094.68,16.0,1,1,0,2.6666666666666665,3,91,2,43,14,14,2,27.0,330.0,2.0,2022,12,21,2022,12,28,2021,11,14,2022,9,15,2022,10,11,2022,10,3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5922,61,3953.6199999999994,2.0,9,0,66,5428.49,5428.49,15.0,1,4,1,2.3333333333333335,3,43,23,31,14,24,5,415.0,92.0,2.0,2021,9,25,2022,5,8,2019,2,10,2022,7,13,2019,5,16,2022,10,28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5923,36,2999.2233333333334,1.0,9,0,38,4414.400000000001,4414.400000000001,0.0,3,0,1,2.6666666666666665,3,79,90,11,10,12,4,172.0,146.0,3.0,2022,1,16,2022,7,7,2019,10,17,2022,2,7,2022,3,16,2022,3,28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5924,39,1540.1066666666668,1.0,3,1,20,425.08,425.08,13.0,26,10,22,21.333333333333332,3,92,5,24,11,9,4,92.0,185.0,3.0,2021,5,9,2021,10,1,2019,1,4,2022,12,13,2021,8,18,2022,12,24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5925,18,2790.88,0.0,9,0,27,2790.88,2790.88,13.0,2,1,1,3.3333333333333335,3,19,3,39,12,17,3,78.0,93.0,3.0,2021,12,15,2022,7,28,2019,8,3,2020,4,14,2019,2,23,2022,12,18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5926,59,3583.513333333334,1.0,3,1,26,5395.3,5395.3,8.0,3,2,1,19.333333333333332,3,42,4,42,13,20,5,38.0,689.0,2.0,2019,5,17,2021,11,8,2019,4,4,2022,10,20,2019,5,18,2022,11,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5927,40,4014.74,0.0,0,1,22,4014.74,4014.74,14.0,4,14,8,12.0,3,1,30,48,14,1,1,578.0,163.0,2.0,2022,10,10,2022,11,3,2019,2,12,2022,12,16,2019,6,11,2022,12,23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5928,28,5484.18,2.0,0,1,42,5484.18,5484.18,5.0,11,9,12,14.333333333333334,3,54,5,44,13,4,2,126.0,89.0,2.0,2020,8,24,2022,8,19,2019,3,18,2022,12,17,2021,7,13,2022,12,17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5929,57,4568.169999999999,0.0,2,1,51,4568.169999999999,4568.169999999999,8.0,5,2,0,15.333333333333334,3,44,24,50,14,16,3,89.0,523.0,2.0,2022,10,19,2022,10,28,2019,3,28,2021,7,2,2021,9,7,2022,12,22,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5930,56,3492.7466666666674,2.0,5,0,22,1705.72,1705.72,13.0,1,10,3,1.6666666666666667,3,96,74,18,11,6,1,483.0,150.0,0.0,2022,11,16,2022,12,14,2019,4,13,2022,7,21,2021,6,10,2022,10,25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5931,37,291.61,0.0,2,1,17,291.61,291.61,11.0,15,16,12,22.666666666666668,3,37,8,45,14,23,3,73.0,296.0,3.0,2021,7,13,2021,8,11,2019,1,15,2022,10,27,2021,11,28,2022,12,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5932,39,2235.2200000000003,1.0,2,1,26,2235.2200000000003,2235.2200000000003,1.0,14,17,16,13.0,3,63,10,42,13,23,5,674.0,10.0,2.0,2022,1,5,2022,12,6,2019,1,27,2022,12,3,2020,2,25,2022,12,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5933,43,3041.91,1.0,0,1,24,3041.91,3041.91,16.0,5,13,11,32.666666666666664,3,2,5,4,4,19,2,69.0,44.0,2.0,2019,5,24,2020,2,15,2019,1,28,2022,11,17,2021,8,1,2022,9,19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5934,66,2660.976666666667,1.0,0,0,23,2633.09,2633.09,9.0,0,3,2,2.0,3,81,66,45,11,9,4,115.0,410.0,0.0,2020,11,5,2020,12,7,2020,3,1,2021,12,3,2021,11,1,2022,12,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5935,39,2617.67,2.0,3,1,45,2617.67,2617.67,7.0,7,4,1,31.333333333333332,3,53,2,6,4,24,4,878.0,307.0,3.0,2021,9,26,2022,2,15,2019,1,18,2022,3,2,2022,9,11,2022,11,5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5936,28,5245.04,1.0,3,1,50,5245.04,5245.04,8.0,13,20,15,27.0,3,70,6,44,14,19,2,50.0,136.0,1.0,2022,11,4,2022,12,24,2019,1,6,2022,10,16,2019,8,2,2022,12,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5937,55,834.34,0.0,2,1,2,834.34,834.34,19.0,3,4,4,14.0,3,73,6,43,14,25,2,932.0,1.0,0.0,2020,7,22,2021,3,27,2019,1,10,2022,11,21,2019,10,31,2022,11,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5938,18,1292.3200000000002,1.0,2,0,22,1292.3200000000002,1292.3200000000002,17.0,1,0,1,2.0,3,29,80,15,9,18,5,283.0,585.0,0.0,2021,5,10,2021,10,12,2020,6,29,2020,8,25,2021,6,12,2022,10,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5939,61,2326.73,2.0,3,1,47,3247.49,3247.49,17.0,18,28,11,20.666666666666668,3,59,20,49,14,16,2,1042.0,323.0,1.0,2020,3,22,2020,6,28,2019,1,8,2022,12,22,2019,8,17,2022,12,28,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5940,66,3552.95,0.0,2,1,49,4581.219999999999,4581.219999999999,2.0,4,8,4,6.666666666666667,3,19,6,8,7,8,4,40.0,107.0,2.0,2021,11,23,2022,9,30,2019,2,2,2022,11,12,2019,5,22,2022,11,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5941,53,2013.57,2.0,8,0,21,2013.57,2013.57,14.0,0,1,4,1.3333333333333333,3,86,72,16,8,12,1,591.0,123.0,0.0,2022,8,14,2022,10,2,2019,10,3,2022,5,27,2020,3,16,2022,2,9,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5942,58,2629.2900000000004,0.0,3,1,34,2629.2900000000004,2629.2900000000004,3.0,4,8,5,27.0,3,58,15,27,12,22,2,1158.0,2.0,3.0,2022,3,18,2022,12,7,2019,4,14,2022,8,10,2021,1,22,2022,10,31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5943,58,1454.4699999999998,0.0,0,1,14,1454.4699999999998,1454.4699999999998,0.0,1,3,3,18.0,3,90,30,24,10,21,5,195.0,930.0,0.0,2021,3,8,2021,10,18,2019,2,25,2021,2,15,2019,2,24,2022,11,22,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5944,28,3361.36,1.0,0,1,54,3361.36,3361.36,19.0,15,19,23,6.666666666666667,3,94,21,31,12,27,1,221.0,478.0,1.0,2020,5,20,2020,12,2,2019,1,31,2022,12,30,2022,10,31,2022,10,17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5945,20,4891.2699999999995,1.0,0,1,56,4891.2699999999995,4891.2699999999995,12.0,3,1,1,22.333333333333332,3,89,23,20,10,2,5,101.0,634.0,3.0,2020,2,4,2022,3,17,2019,1,23,2022,4,26,2022,5,12,2022,12,22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5946,42,723.52,1.0,3,1,18,723.52,723.52,10.0,18,11,12,28.333333333333332,3,27,34,1,1,17,4,563.0,35.0,3.0,2021,12,28,2022,8,19,2019,1,1,2022,12,17,2020,3,17,2020,2,11,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5947,47,1722.6,0.0,7,0,29,1722.6,1722.6,3.0,5,3,1,2.0,3,64,100,44,14,8,2,670.0,9.0,3.0,2021,11,28,2022,1,17,2019,6,8,2022,12,4,2020,6,28,2022,12,30,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5948,19,3053.92,1.0,5,0,39,3053.92,3053.92,8.0,5,5,2,2.6666666666666665,3,61,89,24,12,12,1,99.0,5.0,3.0,2021,10,10,2022,5,2,2019,3,11,2022,7,15,2022,3,18,2022,12,21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5949,57,3083.57,0.0,6,0,36,3083.57,3083.57,16.0,2,3,0,4.0,3,58,29,26,12,20,5,148.0,256.0,3.0,2022,7,19,2022,11,19,2019,3,7,2022,2,15,2021,12,17,2022,11,30,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5950,21,193.84,0.0,1,1,1,193.84,456.308,1.0,11,10,17,23.666666666666668,3,96,29,29,13,28,2,635.0,27.0,3.0,2020,7,13,2022,9,8,2019,1,20,2022,12,27,2022,1,1,2022,8,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5951,33,5439.895,2.0,6,0,33,4515.1,4515.1,4.0,0,2,1,0.0,3,35,64,34,12,1,4,1061.0,53.0,3.0,2022,2,4,2022,3,3,2021,2,19,2022,3,5,2020,7,5,2022,12,5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5952,21,4787.9,1.0,0,1,59,5685.57,5685.57,17.0,21,15,16,20.0,3,59,26,33,12,14,3,187.0,57.0,1.0,2019,10,15,2022,6,21,2019,1,8,2022,12,24,2022,6,28,2022,12,10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5953,45,1658.57,1.0,4,0,28,2901.5,2901.5,9.0,5,4,6,2.6666666666666665,3,21,87,47,14,30,3,598.0,426.0,2.0,2019,9,10,2021,6,30,2019,8,3,2022,11,24,2019,5,16,2022,12,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5954,62,2402.0800000000004,2.0,2,1,45,4522.6900000000005,4522.6900000000005,9.0,3,2,2,18.666666666666668,3,39,21,30,12,30,1,116.0,179.0,1.0,2022,7,5,2022,10,22,2019,12,9,2022,11,26,2020,9,24,2022,10,13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5955,51,944.58,2.0,5,0,10,944.58,745.24,7.0,4,3,5,0.6666666666666666,3,57,28,6,5,30,2,453.0,374.0,0.0,2020,10,15,2020,11,28,2019,3,25,2022,4,1,2021,8,5,2022,9,14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5956,47,1659.98,2.0,7,0,28,1659.98,1659.98,13.0,2,6,3,1.3333333333333333,3,76,98,15,13,6,5,949.0,224.0,3.0,2021,12,26,2022,8,9,2019,2,12,2022,11,26,2019,5,27,2022,9,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5957,63,2528.51,2.0,6,0,25,2528.51,2528.51,2.0,2,1,0,3.0,3,25,39,21,12,27,1,67.0,839.0,2.0,2020,3,29,2021,3,2,2022,4,4,2022,11,22,2022,9,19,2022,12,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
5958,63,6084.260000000001,2.0,4,0,46,6084.260000000001,6084.260000000001,5.0,0,1,0,3.3333333333333335,3,13,30,46,14,1,2,254.0,540.0,3.0,2021,6,12,2022,10,30,2021,8,24,2021,8,24,2021,4,18,2022,8,13,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5959,56,1575.53,0.0,1,1,10,1575.53,1575.53,7.0,7,2,5,24.333333333333332,3,23,19,5,5,3,4,436.0,404.0,3.0,2021,3,31,2022,5,22,2019,7,20,2022,12,7,2020,4,29,2022,4,26,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5960,58,775.2399999999999,2.0,1,1,15,775.2399999999999,775.2399999999999,11.0,4,6,6,15.0,3,11,32,17,11,11,5,219.0,4.0,0.0,2021,11,8,2022,10,19,2019,1,7,2022,6,19,2021,3,7,2022,4,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5961,42,1511.48,2.0,0,0,19,1511.48,1511.48,2.0,1,0,1,2.3333333333333335,3,79,8,1,1,7,5,555.0,29.0,0.0,2021,12,20,2022,8,24,2019,10,25,2021,11,27,2022,10,24,2020,10,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5962,45,1585.99,2.0,1,1,9,1585.99,1585.99,1.0,7,3,1,13.0,3,16,12,10,8,25,5,62.0,365.0,0.0,2020,9,28,2022,11,11,2019,3,18,2022,8,10,2022,7,14,2022,5,3,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5963,59,1703.7,2.0,3,0,19,1703.7,1703.7,4.0,3,2,2,4.0,3,68,56,31,13,4,4,191.0,6.0,3.0,2021,4,3,2021,7,26,2019,1,16,2022,11,18,2021,8,25,2022,12,25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5964,66,173.64,0.0,1,1,15,173.64,173.64,8.0,13,12,14,19.333333333333332,3,18,18,14,10,21,3,34.0,134.0,0.0,2021,1,31,2021,2,17,2019,1,13,2022,8,14,2020,2,2,2022,8,13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5965,51,1698.94,1.0,2,1,16,1698.94,1698.94,2.0,8,19,3,20.333333333333332,3,55,32,14,9,4,3,539.0,482.0,0.0,2022,10,13,2022,11,18,2019,1,26,2022,8,23,2019,3,24,2022,12,27,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5966,59,3026.9049999999997,2.0,3,1,46,4215.37,4215.37,1.0,13,15,16,15.333333333333334,3,26,25,41,12,15,3,507.0,717.0,1.0,2022,4,13,2022,10,26,2019,3,10,2022,12,22,2020,11,7,2022,12,21,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
